"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32"
"5350411.19",7.00,2970.00,2904.00,1566000.00,2940.00,2970.00,1920.00,45.00,875.00,10.00,55.00,65.00,3.30,7330.00,141000.00,640.00,6690.00,160.00,5260.00,1415.00,5330.00,1400.00,3930.00,2285.00,280.00,160.00,1070.00,135.00,64.90,10.40,5300.00,5150.00
"5350411.21",6.20,680.00,2130.00,904000.00,2300.00,650.00,0.00,375.00,265.00,0.00,5.00,5.00,3.70,2040.00,127000.00,435.00,1765.00,185.00,1345.00,670.00,1110.00,480.00,630.00,430.00,60.00,10.00,120.00,0.00,56.80,15.80,1485.00,1415.00
"5350411.22",7.00,1555.00,1986.00,1166000.00,2180.00,1570.00,1345.00,0.00,140.00,60.00,30.00,0.00,3.40,4605.00,130000.00,880.00,3580.00,285.00,2590.00,1265.00,2370.00,1095.00,1275.00,925.00,80.00,15.00,215.00,40.00,56.50,15.50,2975.00,2890.00
"5350411.23",4.80,2160.00,1808.00,803000.00,1960.00,2070.00,395.00,0.00,295.00,15.00,170.00,1190.00,2.20,4085.00,81000.00,1055.00,3120.00,255.00,2325.00,955.00,2245.00,985.00,1260.00,870.00,105.00,10.00,245.00,30.00,54.80,13.10,2635.00,2565.00
"5350411.24",6.40,1820.00,2316.00,1058000.00,1850.00,1820.00,790.00,525.00,125.00,150.00,220.00,0.00,4.10,5995.00,117000.00,1470.00,4530.00,685.00,3240.00,1830.00,2780.00,1155.00,1625.00,1120.00,115.00,50.00,310.00,30.00,51.70,17.20,3745.00,3570.00
"5350411.25",6.50,915.00,2172.00,996000.00,2320.00,925.00,515.00,295.00,80.00,30.00,5.00,0.00,3.60,2790.00,124000.00,705.00,2080.00,335.00,1590.00,695.00,1410.00,605.00,805.00,545.00,50.00,20.00,185.00,10.00,55.50,13.00,1775.00,1720.00
"5350411.26",6.90,1510.00,2230.00,1071000.00,2200.00,1510.00,945.00,275.00,265.00,20.00,0.00,0.00,3.50,4350.00,142000.00,765.00,3590.00,265.00,2650.00,1145.00,2450.00,1145.00,1305.00,890.00,85.00,25.00,280.00,25.00,62.60,12.40,3105.00,2975.00
"5350411.27",7.80,1080.00,2092.00,1230000.00,2000.00,1105.00,865.00,200.00,0.00,40.00,0.00,0.00,3.50,3315.00,150000.00,520.00,2705.00,135.00,2095.00,865.00,1855.00,800.00,1055.00,755.00,85.00,20.00,180.00,15.00,62.50,10.40,2245.00,2195.00
"5350411.28",7.00,1460.00,2434.00,1286000.00,2400.00,1480.00,865.00,315.00,290.00,0.00,5.00,0.00,3.40,3850.00,144000.00,420.00,3395.00,65.00,2635.00,660.00,2755.00,760.00,1990.00,1155.00,240.00,65.00,455.00,80.00,64.10,11.40,2765.00,2675.00
"5350411.29",7.20,1795.00,2568.00,1404000.00,1980.00,1775.00,1280.00,60.00,365.00,0.00,70.00,0.00,3.30,4610.00,138000.00,520.00,4120.00,120.00,2995.00,945.00,3210.00,790.00,2425.00,1450.00,185.00,75.00,630.00,75.00,58.90,11.10,3070.00,3000.00
"5350411.30",7.30,2075.00,2380.00,1310000.00,2660.00,2080.00,1475.00,300.00,285.00,20.00,0.00,0.00,3.40,5525.00,144000.00,650.00,4880.00,145.00,3710.00,1055.00,3855.00,1030.00,2825.00,1650.00,205.00,100.00,780.00,90.00,63.30,10.30,3890.00,3785.00
"5350412.01",6.60,2760.00,2008.00,1214000.00,1780.00,2760.00,1585.00,125.00,200.00,220.00,195.00,430.00,2.60,6215.00,103000.00,1375.00,4840.00,320.00,3405.00,1575.00,3385.00,1555.00,1830.00,1165.00,180.00,55.00,405.00,30.00,53.80,13.20,3855.00,3785.00
"5350412.02",5.50,4320.00,1712.00,890000.00,1816.00,4315.00,1490.00,400.00,270.00,135.00,270.00,1750.00,2.30,8815.00,87000.00,2410.00,6400.00,675.00,4720.00,2280.00,4335.00,2235.00,2105.00,1485.00,145.00,35.00,375.00,50.00,52.50,13.10,5330.00,5215.00
"5350412.04",8.30,1420.00,1572.00,1250000.00,1840.00,1400.00,1255.00,0.00,100.00,45.00,0.00,0.00,3.10,3790.00,123000.00,1085.00,2745.00,240.00,1970.00,970.00,1865.00,1050.00,820.00,640.00,45.00,10.00,85.00,45.00,51.70,9.40,2185.00,2115.00
"5350412.06",7.50,1150.00,1440.00,1090000.00,2200.00,1165.00,740.00,340.00,0.00,55.00,30.00,0.00,2.80,2895.00,106000.00,785.00,2070.00,175.00,1440.00,760.00,1350.00,730.00,625.00,380.00,80.00,15.00,135.00,15.00,49.00,11.40,1580.00,1545.00
"5350412.08",7.90,900.00,1532.00,1234000.00,1000.00,885.00,740.00,5.00,0.00,80.00,0.00,65.00,2.90,2240.00,104000.00,780.00,1450.00,130.00,1015.00,565.00,970.00,550.00,420.00,280.00,50.00,0.00,75.00,15.00,42.80,11.20,1075.00,1055.00
"5350412.10",8.10,1735.00,1696.00,1167000.00,1960.00,1750.00,1425.00,110.00,40.00,170.00,0.00,0.00,3.30,5015.00,116000.00,1385.00,3640.00,295.00,2585.00,1530.00,2190.00,1325.00,860.00,605.00,45.00,0.00,180.00,20.00,47.90,14.50,2820.00,2725.00
"5350412.11",7.70,1325.00,1904.00,1166000.00,2000.00,1320.00,1055.00,180.00,40.00,45.00,5.00,0.00,3.30,3715.00,140000.00,660.00,3005.00,210.00,2140.00,1160.00,1920.00,1005.00,920.00,655.00,65.00,0.00,175.00,15.00,58.70,11.90,2435.00,2380.00
"5350412.12",6.50,1305.00,1836.00,988000.00,1570.00,1310.00,475.00,120.00,625.00,25.00,65.00,0.00,3.00,3390.00,115000.00,655.00,2695.00,205.00,1945.00,880.00,1850.00,810.00,1040.00,695.00,85.00,10.00,225.00,30.00,56.60,14.60,2220.00,2170.00
"5350412.13",6.60,2005.00,1608.00,1116000.00,1840.00,2000.00,1260.00,0.00,275.00,75.00,10.00,385.00,2.60,4530.00,97000.00,1150.00,3420.00,235.00,2560.00,1105.00,2375.00,1205.00,1165.00,795.00,60.00,20.00,255.00,25.00,53.40,13.00,2810.00,2730.00
"5350412.14",9.20,1000.00,2144.00,1792000.00,,1005.00,990.00,0.00,0.00,15.00,0.00,0.00,3.20,2910.00,180000.00,480.00,2480.00,80.00,1765.00,705.00,1810.00,770.00,1040.00,755.00,110.00,15.00,150.00,10.00,62.20,8.40,2010.00,1960.00
"5350412.15",8.00,1975.00,2060.00,1492000.00,2200.00,1980.00,1480.00,5.00,55.00,50.00,110.00,275.00,2.80,4855.00,134000.00,850.00,4000.00,130.00,2700.00,1285.00,2805.00,1320.00,1490.00,1020.00,100.00,30.00,305.00,35.00,53.10,13.40,2985.00,2900.00
"5350412.18",9.20,2200.00,2132.00,1918000.00,2800.00,2205.00,2120.00,0.00,0.00,85.00,0.00,0.00,3.20,6380.00,172000.00,1325.00,5050.00,230.00,3335.00,1620.00,3545.00,1515.00,2030.00,1385.00,130.00,60.00,415.00,35.00,54.50,11.10,3915.00,3820.00
"5350412.19",7.50,2695.00,1984.00,1229000.00,2280.00,2695.00,1820.00,625.00,165.00,70.00,10.00,0.00,3.40,7785.00,146000.00,1690.00,6095.00,460.00,4485.00,2100.00,4070.00,1845.00,2225.00,1570.00,165.00,25.00,415.00,55.00,61.10,11.50,5375.00,5210.00
"5350412.20",6.90,1680.00,1924.00,1133000.00,1840.00,1680.00,1180.00,295.00,160.00,35.00,5.00,0.00,3.30,4660.00,139000.00,990.00,3670.00,310.00,2705.00,1445.00,2240.00,1205.00,1035.00,730.00,70.00,15.00,195.00,25.00,59.70,13.50,3215.00,3125.00
"5350412.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5350412.22",7.20,2520.00,2320.00,1290000.00,2420.00,2520.00,1640.00,480.00,255.00,40.00,10.00,90.00,3.50,7065.00,143000.00,1530.00,5540.00,545.00,4195.00,1785.00,3835.00,1725.00,2110.00,1490.00,145.00,50.00,405.00,30.00,59.90,13.10,4875.00,4725.00
"5350412.24",6.90,2460.00,2220.00,1127000.00,2540.00,2460.00,1765.00,100.00,555.00,45.00,0.00,0.00,3.60,7165.00,136000.00,1395.00,5775.00,630.00,4310.00,1975.00,3850.00,1600.00,2250.00,1590.00,165.00,50.00,410.00,40.00,59.80,13.90,4975.00,4805.00
"5350412.25",7.40,1530.00,2146.00,1372000.00,2000.00,1535.00,1305.00,110.00,95.00,15.00,0.00,0.00,3.60,4570.00,145000.00,965.00,3605.00,365.00,2605.00,1310.00,2350.00,1040.00,1305.00,940.00,100.00,20.00,230.00,15.00,56.50,15.30,3040.00,2940.00
"5350412.26",7.00,1675.00,2374.00,1204000.00,2400.00,1675.00,930.00,415.00,335.00,0.00,0.00,0.00,3.60,4805.00,137000.00,1020.00,3785.00,435.00,2900.00,1220.00,2625.00,960.00,1660.00,1080.00,120.00,35.00,365.00,70.00,61.20,11.60,3320.00,3210.00
"5350413.01",8.00,4600.00,3388.00,1956000.00,2500.00,4600.00,3875.00,255.00,340.00,30.00,95.00,5.00,3.60,12565.00,162000.00,1830.00,10715.00,645.00,8320.00,3215.00,7605.00,2885.00,4720.00,3190.00,350.00,180.00,910.00,95.00,65.70,10.30,9180.00,8950.00
"5350413.02",7.20,4110.00,2832.00,1382000.00,2410.00,4110.00,2805.00,475.00,795.00,30.00,5.00,0.00,3.70,11245.00,142000.00,1865.00,9380.00,805.00,7440.00,2620.00,6870.00,2720.00,4150.00,2745.00,310.00,130.00,855.00,115.00,63.60,11.90,8120.00,7925.00
"5350420.03",5.90,2625.00,2216.00,1468000.00,1486.00,2620.00,1420.00,10.00,165.00,225.00,450.00,350.00,2.70,6050.00,81000.00,870.00,5180.00,340.00,3480.00,1500.00,3740.00,1450.00,2290.00,1480.00,145.00,75.00,485.00,110.00,49.30,14.50,3485.00,3380.00
"5350420.05",5.20,3305.00,1922.00,1071000.00,1800.00,3305.00,1105.00,0.00,250.00,55.00,0.00,1890.00,2.40,7165.00,79500.00,775.00,6385.00,205.00,4290.00,1825.00,4605.00,1405.00,3200.00,2080.00,130.00,125.00,780.00,75.00,48.50,13.80,4030.00,3870.00
"5350420.06",8.10,1570.00,2138.00,1522000.00,2200.00,1540.00,1230.00,25.00,205.00,75.00,0.00,0.00,3.20,4400.00,127000.00,540.00,3925.00,140.00,2525.00,920.00,3010.00,725.00,2280.00,1435.00,120.00,120.00,525.00,85.00,48.90,13.00,2505.00,2405.00
"5350420.08",4.80,1960.00,1756.00,834000.00,1712.00,1990.00,475.00,70.00,60.00,65.00,245.00,1075.00,2.20,3945.00,67500.00,685.00,3215.00,205.00,2015.00,1055.00,2245.00,935.00,1310.00,875.00,95.00,50.00,250.00,40.00,43.80,15.30,2020.00,1940.00
"5350420.09",4.50,2255.00,1876.00,718000.00,1340.00,2225.00,210.00,10.00,450.00,15.00,0.00,1545.00,2.20,4225.00,67000.00,525.00,3745.00,155.00,2485.00,950.00,2860.00,1160.00,1695.00,1210.00,75.00,35.00,340.00,40.00,48.50,17.20,2505.00,2380.00
"5350420.10",8.70,1025.00,3540.00,2428000.00,3600.00,1020.00,1010.00,5.00,0.00,10.00,0.00,0.00,3.60,3105.00,139000.00,295.00,2785.00,65.00,1930.00,650.00,2140.00,520.00,1620.00,990.00,85.00,110.00,395.00,40.00,55.40,11.40,1930.00,1835.00
"5350420.11",9.30,1750.00,3280.00,2488000.00,2960.00,1750.00,1680.00,0.00,20.00,55.00,0.00,0.00,3.40,5145.00,142000.00,515.00,4625.00,50.00,2840.00,1200.00,3435.00,850.00,2585.00,1560.00,110.00,210.00,625.00,75.00,50.70,11.80,2965.00,2875.00
"5350420.13",4.50,2565.00,1890.00,824000.00,2032.00,2570.00,245.00,235.00,610.00,15.00,0.00,1455.00,2.40,5255.00,81000.00,465.00,4785.00,180.00,3565.00,1155.00,3660.00,960.00,2700.00,1760.00,190.00,50.00,610.00,90.00,59.20,13.30,3580.00,3450.00
"5350420.14",4.20,3815.00,1866.00,768000.00,1920.00,3815.00,250.00,190.00,985.00,10.00,0.00,2375.00,2.30,7540.00,75500.00,775.00,6770.00,215.00,5110.00,1660.00,5160.00,1645.00,3510.00,2285.00,140.00,100.00,870.00,120.00,58.00,13.20,5040.00,4885.00
"5350420.15",8.80,680.00,2930.00,2180000.00,3000.00,710.00,620.00,45.00,20.00,30.00,0.00,0.00,3.30,2055.00,114000.00,315.00,1670.00,80.00,1180.00,420.00,1260.00,360.00,900.00,595.00,35.00,75.00,170.00,25.00,51.00,10.20,1130.00,1095.00
"5350421.01",7.50,2490.00,3112.00,2242000.00,2150.00,2490.00,2020.00,5.00,80.00,135.00,10.00,250.00,2.90,6255.00,112000.00,790.00,5460.00,185.00,3675.00,1440.00,4105.00,1215.00,2890.00,1795.00,185.00,160.00,635.00,105.00,52.60,11.90,3735.00,3610.00
"5350421.04",5.30,1570.00,1872.00,796000.00,1950.00,1585.00,345.00,0.00,295.00,20.00,5.00,915.00,2.30,3305.00,77500.00,370.00,2920.00,80.00,1765.00,905.00,2050.00,865.00,1195.00,805.00,75.00,30.00,250.00,35.00,46.50,14.50,1790.00,1725.00
"5350421.05",6.80,1210.00,1976.00,1050000.00,2040.00,1195.00,875.00,5.00,235.00,75.00,0.00,0.00,2.90,2895.00,117000.00,255.00,2650.00,65.00,1815.00,580.00,2090.00,735.00,1365.00,800.00,130.00,30.00,330.00,75.00,54.20,15.10,1855.00,1780.00
"5350421.06",5.20,1880.00,1980.00,975000.00,1920.00,1875.00,420.00,10.00,380.00,60.00,0.00,1005.00,2.30,3820.00,75500.00,515.00,3400.00,130.00,2175.00,840.00,2620.00,905.00,1715.00,1080.00,135.00,45.00,385.00,70.00,48.50,14.10,2205.00,2125.00
"5350421.07",7.80,1345.00,2376.00,1604000.00,2120.00,1360.00,1220.00,0.00,40.00,95.00,0.00,0.00,3.00,3555.00,119000.00,310.00,3145.00,55.00,2045.00,740.00,2430.00,850.00,1585.00,1005.00,115.00,60.00,320.00,85.00,54.00,12.60,2135.00,2075.00
"5350422.02",5.40,2230.00,1892.00,954000.00,1452.00,2215.00,560.00,655.00,30.00,335.00,210.00,405.00,2.60,4905.00,72500.00,835.00,4265.00,295.00,3085.00,1365.00,2980.00,1295.00,1685.00,1040.00,105.00,55.00,405.00,85.00,52.70,14.50,3145.00,2975.00
"5350422.03",6.60,2040.00,2184.00,1266000.00,2520.00,2050.00,1220.00,115.00,715.00,0.00,0.00,0.00,3.30,5610.00,128000.00,640.00,4900.00,120.00,3600.00,1350.00,3570.00,990.00,2575.00,1755.00,165.00,35.00,540.00,70.00,58.10,12.40,3675.00,3585.00
"5350422.04",6.80,1140.00,2020.00,1380000.00,2280.00,1145.00,850.00,30.00,260.00,5.00,0.00,0.00,3.30,3190.00,119000.00,375.00,2835.00,95.00,1925.00,855.00,1995.00,570.00,1430.00,975.00,35.00,25.00,380.00,20.00,51.50,11.50,1870.00,1815.00
"5350422.05",6.70,2010.00,2064.00,1348000.00,2660.00,2010.00,1380.00,85.00,505.00,30.00,0.00,0.00,3.40,5770.00,120000.00,670.00,5100.00,140.00,3585.00,1215.00,3910.00,1025.00,2885.00,1925.00,165.00,80.00,650.00,65.00,53.90,12.50,3555.00,3375.00
"5350422.06",5.00,2240.00,1952.00,1022000.00,1288.00,2240.00,1105.00,0.00,65.00,145.00,145.00,780.00,2.40,4590.00,63200.00,795.00,3800.00,260.00,2410.00,1090.00,2790.00,1245.00,1550.00,915.00,150.00,40.00,390.00,55.00,46.30,14.00,2470.00,2335.00
"5350423.01",7.70,1270.00,2216.00,1560000.00,1940.00,1295.00,975.00,5.00,0.00,70.00,90.00,135.00,2.80,3075.00,115000.00,255.00,2750.00,45.00,1845.00,740.00,2060.00,590.00,1465.00,880.00,110.00,35.00,380.00,60.00,55.40,11.50,1875.00,1815.00
"5350423.02",7.40,2735.00,2504.00,1604000.00,1796.00,2705.00,1880.00,5.00,205.00,135.00,105.00,380.00,2.90,6705.00,112000.00,830.00,5950.00,195.00,4100.00,1630.00,4360.00,1375.00,2985.00,1845.00,225.00,115.00,730.00,70.00,56.10,13.50,4395.00,4200.00
"5350424.04",7.00,760.00,2036.00,1248000.00,2500.00,785.00,690.00,0.00,80.00,10.00,0.00,5.00,3.20,2205.00,127000.00,205.00,1810.00,60.00,1275.00,490.00,1325.00,420.00,905.00,640.00,65.00,0.00,170.00,25.00,54.80,12.30,1265.00,1230.00
"5350424.05",6.40,2870.00,2024.00,1140000.00,1888.00,2870.00,1710.00,0.00,445.00,100.00,355.00,260.00,3.00,7520.00,98000.00,1050.00,6465.00,255.00,4125.00,1820.00,4725.00,1600.00,3125.00,2050.00,195.00,105.00,640.00,140.00,48.50,13.80,4230.00,4035.00
"5350424.07",7.00,2535.00,2460.00,1288000.00,2880.00,2530.00,1440.00,200.00,855.00,25.00,5.00,0.00,3.30,6915.00,125000.00,775.00,6145.00,90.00,4535.00,1495.00,4665.00,1155.00,3505.00,2210.00,225.00,95.00,795.00,185.00,57.30,13.50,4580.00,4445.00
"5350424.08",8.00,2145.00,2512.00,1440000.00,2020.00,2145.00,1915.00,0.00,155.00,75.00,0.00,0.00,3.30,6150.00,137000.00,605.00,5550.00,110.00,3940.00,1245.00,4320.00,1440.00,2880.00,1860.00,160.00,85.00,695.00,90.00,57.20,13.90,4090.00,3890.00
"5350424.09",6.90,1470.00,2920.00,1496000.00,2360.00,1460.00,1055.00,55.00,215.00,115.00,25.00,0.00,3.20,3760.00,122000.00,545.00,3310.00,195.00,2525.00,925.00,2440.00,905.00,1535.00,980.00,105.00,35.00,355.00,55.00,60.80,11.50,2655.00,2555.00
"5350424.10",7.70,1910.00,2414.00,1354000.00,2520.00,1915.00,1580.00,85.00,225.00,25.00,0.00,0.00,3.40,5325.00,142000.00,700.00,4530.00,110.00,3360.00,1295.00,3275.00,1165.00,2110.00,1335.00,185.00,50.00,490.00,50.00,60.30,13.10,3625.00,3515.00
"5350424.11",7.10,2880.00,2620.00,1436000.00,2560.00,2880.00,2175.00,140.00,415.00,80.00,30.00,45.00,3.10,7315.00,117000.00,950.00,6360.00,250.00,4615.00,1750.00,4675.00,1645.00,3035.00,1860.00,185.00,110.00,780.00,95.00,57.90,11.30,4780.00,4645.00
"5350424.13",6.50,1515.00,3170.00,1676000.00,2350.00,1510.00,950.00,65.00,470.00,20.00,0.00,0.00,3.00,3545.00,116000.00,300.00,3320.00,120.00,2655.00,860.00,2495.00,740.00,1750.00,1175.00,115.00,95.00,305.00,60.00,65.10,9.80,2605.00,2545.00
"5350424.14",6.90,3910.00,2514.00,1251000.00,2460.00,3910.00,2635.00,230.00,1030.00,15.00,0.00,0.00,3.40,10325.00,131000.00,1160.00,9170.00,275.00,7105.00,2130.00,7070.00,2245.00,4825.00,3260.00,310.00,140.00,950.00,170.00,58.80,14.20,7080.00,6860.00
"5350424.15",6.80,3055.00,2546.00,1334000.00,2390.00,3055.00,1895.00,375.00,675.00,20.00,5.00,80.00,3.30,8095.00,120000.00,875.00,7225.00,235.00,5390.00,1645.00,5625.00,1800.00,3825.00,2440.00,175.00,135.00,950.00,130.00,58.90,11.10,5365.00,5210.00
"5350424.16",7.20,2550.00,2600.00,1454000.00,2740.00,2550.00,2160.00,5.00,380.00,0.00,0.00,0.00,3.50,7270.00,136000.00,815.00,6455.00,95.00,4830.00,1595.00,4870.00,1280.00,3590.00,2225.00,205.00,105.00,955.00,105.00,57.80,13.70,4860.00,4650.00
"5350430.03",7.60,1935.00,1956.00,1030000.00,1820.00,1945.00,1575.00,35.00,120.00,135.00,85.00,0.00,3.00,4710.00,123000.00,590.00,4000.00,215.00,2785.00,1235.00,2805.00,1335.00,1470.00,1020.00,75.00,20.00,320.00,35.00,61.40,11.60,3185.00,3130.00
"5350430.05",7.40,2335.00,2216.00,1087000.00,1920.00,2315.00,1815.00,135.00,190.00,75.00,100.00,0.00,3.20,5735.00,131000.00,890.00,4965.00,300.00,3575.00,1460.00,3580.00,1615.00,1955.00,1435.00,125.00,20.00,375.00,10.00,62.20,9.80,4040.00,3935.00
"5350430.06",6.70,2155.00,2340.00,1033000.00,2120.00,2150.00,1535.00,460.00,150.00,5.00,0.00,5.00,3.40,5455.00,134000.00,865.00,4510.00,375.00,3630.00,1305.00,3255.00,1250.00,2005.00,1415.00,125.00,30.00,415.00,15.00,64.60,12.40,3955.00,3845.00
"5350430.07",6.30,3665.00,2174.00,1013000.00,1840.00,3665.00,1905.00,15.00,955.00,130.00,405.00,245.00,2.80,8200.00,113000.00,1205.00,7000.00,400.00,5260.00,2110.00,4960.00,2050.00,2915.00,2130.00,185.00,30.00,490.00,75.00,60.10,10.80,5540.00,5390.00
"5350430.08",6.60,1920.00,2240.00,1010000.00,1440.00,1920.00,1065.00,160.00,390.00,15.00,295.00,0.00,3.10,4520.00,112000.00,635.00,3960.00,160.00,2890.00,1275.00,2720.00,1170.00,1550.00,1135.00,90.00,20.00,260.00,45.00,60.80,10.80,3140.00,3040.00
"5350431.01",7.40,2545.00,2024.00,1342000.00,1680.00,2545.00,2470.00,10.00,10.00,35.00,25.00,0.00,2.50,5730.00,117000.00,725.00,5000.00,220.00,2640.00,1555.00,3545.00,1620.00,1920.00,1290.00,105.00,40.00,445.00,35.00,45.50,10.30,2910.00,2840.00
"5350431.02",8.30,2160.00,2824.00,1930000.00,1590.00,2160.00,2060.00,15.00,0.00,55.00,30.00,0.00,2.90,5420.00,132000.00,690.00,4740.00,235.00,3120.00,1335.00,3510.00,1555.00,1950.00,1325.00,90.00,60.00,390.00,75.00,60.10,7.30,3510.00,3445.00
"5350440.00",7.30,2770.00,2600.00,1474000.00,2050.00,2770.00,1435.00,295.00,700.00,100.00,140.00,105.00,2.70,6480.00,127000.00,720.00,5765.00,210.00,3845.00,1560.00,4260.00,1415.00,2845.00,1880.00,140.00,90.00,650.00,85.00,59.50,10.50,4305.00,4170.00
"5350441.02",6.10,1760.00,2128.00,1166000.00,1472.00,1755.00,695.00,25.00,240.00,60.00,260.00,480.00,2.40,3615.00,89000.00,515.00,3040.00,180.00,1970.00,960.00,2135.00,970.00,1165.00,810.00,90.00,30.00,190.00,50.00,53.90,10.50,2140.00,2095.00
"5350441.03",7.90,2505.00,2062.00,1231000.00,1670.00,2500.00,1720.00,205.00,205.00,125.00,225.00,15.00,2.90,6085.00,122000.00,650.00,5435.00,180.00,3750.00,1585.00,3920.00,1540.00,2385.00,1705.00,145.00,65.00,425.00,50.00,58.30,12.60,4060.00,3910.00
"5350441.04",8.40,1785.00,2298.00,1382000.00,1640.00,1790.00,1570.00,0.00,175.00,35.00,5.00,0.00,3.20,4860.00,153000.00,510.00,4355.00,120.00,3160.00,1210.00,3180.00,1115.00,2060.00,1320.00,185.00,85.00,430.00,35.00,60.90,12.80,3400.00,3300.00
"5350442.02",6.30,1765.00,1724.00,958000.00,1544.00,1770.00,895.00,160.00,165.00,140.00,130.00,280.00,2.40,3720.00,88000.00,550.00,3240.00,220.00,2230.00,1110.00,2205.00,1055.00,1145.00,845.00,95.00,25.00,130.00,55.00,52.60,13.90,2310.00,2255.00
"5350442.03",9.00,1705.00,2296.00,1482000.00,1960.00,1690.00,1510.00,10.00,80.00,50.00,40.00,0.00,3.00,4380.00,153000.00,380.00,4070.00,60.00,2755.00,1000.00,3105.00,995.00,2110.00,1425.00,110.00,55.00,465.00,60.00,59.80,10.10,2965.00,2890.00
"5350442.04",7.10,1385.00,1904.00,992000.00,1480.00,1410.00,915.00,20.00,135.00,75.00,240.00,20.00,2.60,3095.00,111000.00,295.00,2740.00,70.00,1830.00,715.00,2045.00,885.00,1170.00,825.00,35.00,30.00,255.00,20.00,56.30,11.90,1935.00,1885.00
"5350442.05",6.40,2565.00,1950.00,903000.00,2040.00,2565.00,875.00,390.00,905.00,25.00,160.00,220.00,2.80,5790.00,118000.00,680.00,5110.00,200.00,3815.00,1410.00,3715.00,1455.00,2260.00,1500.00,170.00,25.00,510.00,50.00,63.50,11.90,4170.00,4065.00
"5350442.06",6.70,5265.00,2664.00,1208000.00,2480.00,5265.00,3375.00,390.00,1015.00,60.00,335.00,90.00,3.20,12790.00,122000.00,1690.00,11100.00,560.00,8745.00,2700.00,8500.00,2930.00,5570.00,3850.00,345.00,65.00,1170.00,150.00,61.40,11.90,8915.00,8605.00
"5350450.02",6.20,1130.00,1616.00,912000.00,1188.00,1145.00,690.00,45.00,40.00,90.00,160.00,135.00,2.30,2275.00,83000.00,370.00,1915.00,135.00,1335.00,570.00,1395.00,770.00,620.00,475.00,20.00,0.00,110.00,20.00,56.60,11.90,1465.00,1425.00
"5350450.03",6.70,2965.00,1850.00,908000.00,1690.00,2970.00,1605.00,50.00,870.00,120.00,310.00,10.00,2.70,6820.00,109000.00,1000.00,5815.00,370.00,4040.00,1665.00,4240.00,1910.00,2330.00,1615.00,165.00,35.00,450.00,60.00,57.20,12.30,4445.00,4340.00
"5350450.05",7.10,2095.00,2250.00,1107000.00,1730.00,2090.00,1095.00,580.00,205.00,65.00,140.00,0.00,3.00,5190.00,124000.00,755.00,4495.00,275.00,3180.00,1335.00,3215.00,1335.00,1880.00,1335.00,175.00,30.00,320.00,25.00,58.20,11.50,3465.00,3395.00
"5350450.06",8.10,2440.00,2740.00,1454000.00,2360.00,2445.00,2200.00,150.00,0.00,35.00,50.00,0.00,3.40,6715.00,148000.00,715.00,5935.00,155.00,4355.00,1580.00,4410.00,1590.00,2820.00,2090.00,140.00,45.00,485.00,55.00,58.70,12.70,4480.00,4355.00
"5350451.01",5.90,935.00,1710.00,824000.00,1024.00,935.00,575.00,5.00,10.00,70.00,180.00,95.00,2.30,1845.00,84000.00,370.00,1460.00,85.00,1030.00,475.00,1010.00,585.00,420.00,315.00,15.00,10.00,80.00,0.00,53.00,13.50,1120.00,1105.00
"5350451.02",5.40,2510.00,1732.00,869000.00,1460.00,2500.00,905.00,50.00,55.00,235.00,400.00,850.00,2.10,4590.00,73500.00,765.00,3905.00,385.00,2580.00,1365.00,2625.00,1255.00,1365.00,945.00,100.00,20.00,255.00,45.00,55.20,11.80,2925.00,2880.00
"5350451.03",7.00,2410.00,1864.00,883000.00,1470.00,2410.00,1410.00,100.00,440.00,230.00,20.00,205.00,2.80,5740.00,105000.00,930.00,4830.00,285.00,3390.00,1545.00,3360.00,1690.00,1675.00,1210.00,95.00,15.00,340.00,10.00,55.90,12.90,3695.00,3620.00
"5350451.05",7.80,1970.00,2334.00,1177000.00,1540.00,1980.00,1505.00,0.00,310.00,65.00,0.00,100.00,3.10,4985.00,127000.00,735.00,4170.00,290.00,2940.00,1235.00,2990.00,1295.00,1690.00,1155.00,115.00,25.00,345.00,40.00,58.00,11.00,3190.00,3100.00
"5350451.06",7.20,2085.00,2158.00,955000.00,1980.00,2110.00,1330.00,5.00,680.00,80.00,0.00,0.00,3.20,5550.00,128000.00,730.00,4770.00,210.00,3505.00,1380.00,3465.00,1565.00,1905.00,1275.00,175.00,30.00,390.00,35.00,63.00,14.10,4040.00,3945.00
"5350451.07",6.80,1555.00,2290.00,993000.00,2040.00,1530.00,725.00,240.00,540.00,20.00,0.00,0.00,3.20,3985.00,132000.00,605.00,3430.00,220.00,2695.00,925.00,2515.00,1020.00,1495.00,1050.00,90.00,35.00,290.00,30.00,66.10,11.60,3015.00,2935.00
"5350452.01",6.30,1260.00,1592.00,736000.00,1640.00,1275.00,585.00,230.00,0.00,220.00,195.00,0.00,2.50,2750.00,90000.00,465.00,2240.00,175.00,1585.00,890.00,1400.00,770.00,625.00,410.00,70.00,0.00,135.00,0.00,55.00,12.40,1700.00,1645.00
